date,fips,state_name,NYT cases,NYT deaths
2020-05-03,49,Utah,5175,50
2020-05-03,50,Vermont,897,52
2020-05-03,78,Virgin Islands,66,4
2020-05-03,51,Virginia,18671,660
2020-05-03,53,Washington,15943,840
2020-05-03,54,West Virginia,1196,50
2020-05-03,55,Wisconsin,7964,339
2020-05-03,56,Wyoming,586,7
2020-05-04,01,Alabama,8112,298
2020-05-04,02,Alaska,368,7
2020-05-04,04,Arizona,8919,362
2020-05-04,05,Arkansas,3469,80
2020-05-04,06,California,56333,2297
2020-05-04,08,Colorado,16799,849
2020-05-04,09,Connecticut,29973,2556
2020-05-04,10,Delaware,5288,182
2020-05-04,11,District of Columbia,5170,258
2020-05-04,12,Florida,36889,1398
2020-05-04,13,Georgia,28350,1228
2020-05-04,66,Guam,1118,6
2020-05-04,15,Hawaii,612,17
2020-05-04,16,Idaho,2106,64
2020-05-04,17,Illinois,63840,2673
2020-05-04,18,Indiana,20855,1264
2020-05-04,19,Iowa,9703,188
2020-05-04,20,Kansas,5385,154
2020-05-04,21,Kentucky,5370,267
2020-05-04,22,Louisiana,29746,2064
2020-05-04,23,Maine,1205,57
2020-05-04,24,Maryland,26509,1317
2020-05-04,25,Massachusetts,69087,4090
2020-05-04,26,Michigan,43996,4135
2020-05-04,27,Minnesota,7234,428
2020-05-04,28,Mississippi,7877,310
2020-05-04,29,Missouri,8776,387
2020-05-04,30,Montana,456,16
2020-05-04,31,Nebraska,6123,78
2020-05-04,32,Nevada,5627,266
2020-05-04,33,New Hampshire,2588,86
2020-05-04,34,New Jersey,128269,7910
2020-05-04,35,New Mexico,4030,156
2020-05-04,36,New York,324357,24788
2020-05-04,37,North Carolina,11871,454
2020-05-04,38,North Dakota,1225,25
2020-05-04,69,Northern Mariana Islands,14,2
2020-05-04,39,Ohio,20474,1056
2020-05-04,40,Oklahoma,4044,238
2020-05-04,41,Oregon,2759,109
2020-05-04,42,Pennsylvania,52992,2880
2020-05-04,72,Puerto Rico,1875,97
2020-05-04,44,Rhode Island,9652,341
2020-05-04,45,South Carolina,6757,283
2020-05-04,46,South Dakota,2667,21
2020-05-04,47,Tennessee,13283,216
2020-05-04,48,Texas,33134,914
2020-05-04,49,Utah,5326,50
2020-05-04,50,Vermont,902,52
2020-05-04,78,Virgin Islands,66,4
2020-05-04,51,Virginia,19492,684
2020-05-04,53,Washington,16047,846
2020-05-04,54,West Virginia,1225,50
2020-05-04,55,Wisconsin,8236,340
2020-05-04,56,Wyoming,596,7
2020-05-05,01,Alabama,8437,315
2020-05-05,02,Alaska,369,7
2020-05-05,04,Arizona,9305,395
2020-05-05,05,Arkansas,3525,83
2020-05-05,06,California,58848,2386
2020-05-05,08,Colorado,17256,901
2020-05-05,09,Connecticut,30621,2633
2020-05-05,10,Delaware,5371,187
2020-05-05,11,District of Columbia,5322,264
2020-05-05,12,Florida,37431,1470
2020-05-05,13,Georgia,28876,1277
2020-05-05,66,Guam,1118,6
2020-05-05,15,Hawaii,615,17
2020-05-05,16,Idaho,2127,66
2020-05-05,17,Illinois,65889,2843
2020-05-05,18,Indiana,21423,1326
2020-05-05,19,Iowa,10111,207
2020-05-05,20,Kansas,5627,160
2020-05-05,21,Kentucky,5822,278
2020-05-05,22,Louisiana,30069,2115
2020-05-05,23,Maine,1226,61
2020-05-05,24,Maryland,27217,1390
2020-05-05,25,Massachusetts,70271,4212
2020-05-05,26,Michigan,44391,4179
2020-05-05,27,Minnesota,7851,455
2020-05-05,28,Mississippi,8207,342
2020-05-05,29,Missouri,8919,408
2020-05-05,30,Montana,456,16
2020-05-05,31,Nebraska,6442,81
2020-05-05,32,Nevada,5665,276
2020-05-05,33,New Hampshire,2636,92
2020-05-05,34,New Jersey,130593,8244
2020-05-05,35,New Mexico,4137,162
2020-05-05,36,New York,326659,25028
2020-05-05,37,North Carolina,12283,477
2020-05-05,38,North Dakota,1266,25
2020-05-05,69,Northern Mariana Islands,14,2
2020-05-05,39,Ohio,20969,1135
2020-05-05,40,Oklahoma,4127,247
2020-05-05,41,Oregon,2839,113
2020-05-05,42,Pennsylvania,53967,3206
2020-05-05,72,Puerto Rico,1924,99
2020-05-05,44,Rhode Island,9933,355
2020-05-05,45,South Carolina,6841,296
2020-05-05,46,South Dakota,2720,24
2020-05-05,47,Tennessee,13555,225
2020-05-05,48,Texas,34286,955
2020-05-05,49,Utah,5449,56
2020-05-05,50,Vermont,907,52
2020-05-05,78,Virgin Islands,66,4
2020-05-05,51,Virginia,20256,713
2020-05-05,53,Washington,16234,863
2020-05-05,54,West Virginia,1243,50
2020-05-05,55,Wisconsin,8566,353
2020-05-05,56,Wyoming,604,7
2020-05-06,01,Alabama,8691,343
2020-05-06,02,Alaska,370,8
2020-05-06,04,Arizona,9707,426
2020-05-06,05,Arkansas,3611,87
2020-05-06,06,California,60787,2478
2020-05-06,08,Colorado,17720,919
2020-05-06,09,Connecticut,30995,2718
2020-05-06,10,Delaware,5778,193
2020-05-06,11,District of Columbia,5461,277
2020-05-06,12,Florida,37994,1538
2020-05-06,13,Georgia,29724,1309
2020-05-06,66,Guam,1118,6
2020-05-06,15,Hawaii,616,17
2020-05-06,16,Idaho,2158,67
2020-05-06,17,Illinois,68164,2977
2020-05-06,18,Indiana,22286,1377
2020-05-06,19,Iowa,10404,219
2020-05-06,20,Kansas,5893,163
2020-05-06,21,Kentucky,5946,286
2020-05-06,22,Louisiana,30472,2167
2020-05-06,23,Maine,1254,62
2020-05-06,24,Maryland,28263,1443
2020-05-06,25,Massachusetts,72025,4420
2020-05-06,26,Michigan,45079,4250
2020-05-06,27,Minnesota,8579,485
2020-05-06,28,Mississippi,8424,374
2020-05-06,29,Missouri,9164,429
2020-05-06,30,Montana,456,16
2020-05-06,31,Nebraska,6771,85
2020-05-06,32,Nevada,5744,286
2020-05-06,33,New Hampshire,2741,111
2020-05-06,34,New Jersey,131890,8549
2020-05-06,35,New Mexico,4290,169
2020-05-06,36,New York,329405,25956
2020-05-06,37,North Carolina,12783,497
2020-05-06,38,North Dakota,1323,31
2020-05-06,69,Northern Mariana Islands,15,2
2020-05-06,39,Ohio,21576,1225
2020-05-06,40,Oklahoma,4201,253
2020-05-06,41,Oregon,2916,115
2020-05-06,42,Pennsylvania,54989,3360
2020-05-06,72,Puerto Rico,1968,99
2020-05-06,44,Rhode Island,10205,370
2020-05-06,45,South Carolina,6936,305
2020-05-06,46,South Dakota,2779,29
2020-05-06,47,Tennessee,13737,237
2020-05-06,48,Texas,35441,985
2020-05-06,49,Utah,5605,59
2020-05-06,50,Vermont,908,52
2020-05-06,78,Virgin Islands,66,4
2020-05-06,51,Virginia,20256,713
2020-05-06,53,Washington,16873,881
2020-05-06,54,West Virginia,1277,51
2020-05-06,55,Wisconsin,8901,362
2020-05-06,56,Wyoming,631,7
2020-05-07,01,Alabama,9046,369
2020-05-07,02,Alaska,373,8
2020-05-07,04,Arizona,9945,450
2020-05-07,05,Arkansas,3694,88
2020-05-07,06,California,62481,2561
2020-05-07,08,Colorado,18264,942
2020-05-07,09,Connecticut,31784,2797
2020-05-07,10,Delaware,5939,202
2020-05-07,11,District of Columbia,5654,285
2020-05-07,12,Florida,38820,1599
2020-05-07,13,Georgia,30524,1332
2020-05-07,66,Guam,1118,6
2020-05-07,15,Hawaii,619,17
2020-05-07,16,Idaho,2178,67
2020-05-07,17,Illinois,70802,3139
2020-05-07,18,Indiana,22942,1414
2020-05-07,19,Iowa,11059,231
2020-05-07,20,Kansas,6240,164
2020-05-07,21,Kentucky,6173,302
2020-05-07,22,Louisiana,30725,2208
2020-05-07,23,Maine,1330,62
2020-05-07,24,Maryland,29476,1503
2020-05-07,25,Massachusetts,73721,4552
2020-05-07,26,Michigan,45643,4343
2020-05-07,27,Minnesota,9364,508
2020-05-07,28,Mississippi,8686,396
2020-05-07,29,Missouri,9409,449
2020-05-07,30,Montana,456,16
2020-05-07,31,Nebraska,7190,91
2020-05-07,32,Nevada,5858,293
2020-05-07,33,New Hampshire,2843,114
2020-05-07,34,New Jersey,133635,8801
2020-05-07,35,New Mexico,4492,172
2020-05-07,36,New York,332931,26206
2020-05-07,37,North Carolina,13431,521
2020-05-07,38,North Dakota,1371,31
2020-05-07,69,Northern Mariana Islands,15,2
2020-05-07,39,Ohio,22131,1271
2020-05-07,40,Oklahoma,4330,260
2020-05-07,41,Oregon,2989,121
2020-05-07,42,Pennsylvania,56149,3599
2020-05-07,72,Puerto Rico,2031,102
2020-05-07,44,Rhode Island,10530,388
2020-05-07,45,South Carolina,7142,316
2020-05-07,46,South Dakota,2905,31
2020-05-07,47,Tennessee,14108,238
2020-05-07,48,Texas,36682,1016
2020-05-07,49,Utah,5724,61
2020-05-07,50,Vermont,916,53
2020-05-07,78,Virgin Islands,66,4
2020-05-07,51,Virginia,21570,769
2020-05-07,53,Washington,17187,903
2020-05-07,54,West Virginia,1298,51
2020-05-07,55,Wisconsin,9215,374
2020-05-07,56,Wyoming,635,7
2020-05-08,01,Alabama,9385,383
2020-05-08,02,Alaska,376,8
2020-05-08,04,Arizona,10526,517
2020-05-08,05,Arkansas,3747,88
2020-05-08,06,California,64616,2650
2020-05-08,08,Colorado,18719,958
2020-05-08,09,Connecticut,32411,2874
2020-05-08,10,Delaware,6083,213
2020-05-08,11,District of Columbia,5899,304
2020-05-08,12,Florida,39191,1668
2020-05-08,13,Georgia,31089,1378
2020-05-08,66,Guam,1120,6
2020-05-08,15,Hawaii,619,17
2020-05-08,16,Idaho,2205,67
2020-05-08,17,Illinois,73688,3262
2020-05-08,18,Indiana,23620,1447
2020-05-08,19,Iowa,11457,243
2020-05-08,20,Kansas,6751,167
2020-05-08,21,Kentucky,6298,304
2020-05-08,22,Louisiana,30928,2227
2020-05-08,23,Maine,1374,63
2020-05-08,24,Maryland,30592,1560
2020-05-08,25,Massachusetts,75333,4702
2020-05-08,26,Michigan,46319,4393
2020-05-08,27,Minnesota,10087,534
2020-05-08,28,Mississippi,9090,409
2020-05-08,29,Missouri,9573,481
2020-05-08,30,Montana,458,16
2020-05-08,31,Nebraska,7830,92
2020-05-08,32,Nevada,5942,301
2020-05-08,33,New Hampshire,2947,121
2020-05-08,34,New Jersey,135454,8952
2020-05-08,35,New Mexico,4673,181
2020-05-08,36,New York,335804,26358
2020-05-08,37,North Carolina,13879,537
2020-05-08,38,North Dakota,1425,33
2020-05-08,69,Northern Mariana Islands,15,2
2020-05-08,39,Ohio,23018,1306
2020-05-08,40,Oklahoma,4424,266
2020-05-08,41,Oregon,3068,124
2020-05-08,42,Pennsylvania,57501,3724
2020-05-08,72,Puerto Rico,2156,107
2020-05-08,44,Rhode Island,10779,399
2020-05-08,45,South Carolina,7367,320
2020-05-08,46,South Dakota,3144,31
2020-05-08,47,Tennessee,14276,240
2020-05-08,48,Texas,37943,1059
2020-05-08,49,Utah,5919,61
2020-05-08,50,Vermont,919,53
2020-05-08,78,Virgin Islands,68,4
2020-05-08,51,Virginia,22342,812
2020-05-08,53,Washington,17477,915
2020-05-08,54,West Virginia,1324,52
2020-05-08,55,Wisconsin,9590,384
2020-05-08,56,Wyoming,644,7
2020-05-09,01,Alabama,9668,390
2020-05-09,02,Alaska,377,8
2020-05-09,04,Arizona,10960,532
2020-05-09,05,Arkansas,3747,88
2020-05-09,06,California,66824,2732
2020-05-09,08,Colorado,19267,965
2020-05-09,09,Connecticut,32984,2932
2020-05-09,10,Delaware,6277,221
2020-05-09,11,District of Columbia,6102,311
2020-05-09,12,Florida,39993,1714
2020-05-09,13,Georgia,31481,1380
2020-05-09,66,Guam,1120,6
2020-05-09,15,Hawaii,620,17
2020-05-09,16,Idaho,2230,67
2020-05-09,17,Illinois,76008,3362
2020-05-09,18,Indiana,24239,1490
2020-05-09,19,Iowa,11671,252
2020-05-09,20,Kansas,6923,172
2020-05-09,21,Kentucky,6469,312
2020-05-09,22,Louisiana,31490,2267
2020-05-09,23,Maine,1408,64
2020-05-09,24,Maryland,31638,1614
2020-05-09,25,Massachusetts,76743,4840
2020-05-09,26,Michigan,46735,4526
2020-05-09,27,Minnesota,10789,558
2020-05-09,28,Mississippi,9378,421
2020-05-09,29,Missouri,9737,492
2020-05-09,30,Montana,458,16
2020-05-09,31,Nebraska,8233,95
2020-05-09,32,Nevada,6046,306
2020-05-09,33,New Hampshire,3011,131
2020-05-09,34,New Jersey,137085,9116
2020-05-09,35,New Mexico,4778,191
2020-05-09,36,New York,338519,26584
2020-05-09,37,North Carolina,14387,554
2020-05-09,38,North Dakota,1464,35
2020-05-09,69,Northern Mariana Islands,16,2
2020-05-09,39,Ohio,23697,1331
2020-05-09,40,Oklahoma,4490,270
2020-05-09,41,Oregon,3160,127
2020-05-09,42,Pennsylvania,58661,3793
2020-05-09,72,Puerto Rico,2173,108
2020-05-09,44,Rhode Island,10989,418
2020-05-09,45,South Carolina,7531,330
2020-05-09,46,South Dakota,3393,34
2020-05-09,47,Tennessee,14675,241
2020-05-09,48,Texas,38849,1086
2020-05-09,49,Utah,6103,66
2020-05-09,50,Vermont,921,53
2020-05-09,78,Virgin Islands,69,4
2020-05-09,51,Virginia,23196,827
2020-05-09,53,Washington,17629,925
2020-05-09,54,West Virginia,1348,53
2020-05-09,55,Wisconsin,9939,398
2020-05-09,56,Wyoming,653,7
2020-05-10,01,Alabama,9889,393
2020-05-10,02,Alaska,378,8
2020-05-10,04,Arizona,11119,536
2020-05-10,05,Arkansas,4012,91
2020-05-10,06,California,68051,2769
2020-05-10,08,Colorado,19595,969
2020-05-10,09,Connecticut,33554,2967
2020-05-10,10,Delaware,6447,224
2020-05-10,11,District of Columbia,6272,323
2020-05-10,12,Florida,40588,1720
2020-05-10,13,Georgia,32267,1383
2020-05-10,66,Guam,1120,6
2020-05-10,15,Hawaii,621,17
2020-05-10,16,Idaho,2232,67
2020-05-10,17,Illinois,77662,3426
2020-05-10,18,Indiana,24633,1508
2020-05-10,19,Iowa,11959,265
2020-05-10,20,Kansas,7045,172
2020-05-10,21,Kentucky,6486,312
2020-05-10,22,Louisiana,31673,2286
2020-05-10,23,Maine,1436,64
2020-05-10,24,Maryland,32693,1644
2020-05-10,25,Massachusetts,77793,4979
2020-05-10,26,Michigan,47116,4551
2020-05-10,27,Minnesota,11270,578
2020-05-10,28,Mississippi,9501,430
2020-05-10,29,Missouri,9906,502
2020-05-10,30,Montana,458,16
2020-05-10,31,Nebraska,8328,97
2020-05-10,32,Nevada,6120,306
2020-05-10,33,New Hampshire,3071,133
2020-05-10,34,New Jersey,138532,9255
2020-05-10,35,New Mexico,4863,200
2020-05-10,36,New York,340657,26798
2020-05-10,37,North Carolina,14783,561
2020-05-10,38,North Dakota,1491,35
2020-05-10,69,Northern Mariana Islands,16,2
2020-05-10,39,Ohio,24086,1341
2020-05-10,40,Oklahoma,4589,272
2020-05-10,41,Oregon,3228,127
2020-05-10,42,Pennsylvania,60037,3819
2020-05-10,72,Puerto Rico,2198,111
2020-05-10,44,Rhode Island,11274,422
2020-05-10,45,South Carolina,7653,331
2020-05-10,46,South Dakota,3517,34
2020-05-10,47,Tennessee,15060,242
2020-05-10,48,Texas,40037,1110
2020-05-10,49,Utah,6251,67
2020-05-10,50,Vermont,926,53
2020-05-10,78,Virgin Islands,69,4
2020-05-10,51,Virginia,24081,839
2020-05-10,53,Washington,17781,939
2020-05-10,54,West Virginia,1363,54
2020-05-10,55,Wisconsin,10219,400
2020-05-10,56,Wyoming,662,7
2020-05-11,01,Alabama,10164,403
2020-05-11,02,Alaska,380,8
2020-05-11,04,Arizona,11380,542
2020-05-11,05,Arkansas,4043,94
2020-05-11,06,California,69514,2820
2020-05-11,08,Colorado,19793,986
2020-05-11,09,Connecticut,33765,3008
2020-05-11,10,Delaware,6565,225
2020-05-11,11,District of Columbia,6389,328
2020-05-11,12,Florida,40974,1734
2020-05-11,13,Georgia,32448,1420
2020-05-11,66,Guam,1120,6
2020-05-11,15,Hawaii,623,17
2020-05-11,16,Idaho,2261,69
2020-05-11,17,Illinois,79123,3480
2020-05-11,18,Indiana,25134,1540
2020-05-11,19,Iowa,12373,271
2020-05-11,20,Kansas,7161,174
2020-05-11,21,Kentucky,6710,325
2020-05-11,22,Louisiana,31881,2308
2020-05-11,23,Maine,1462,65
2020-05-11,24,Maryland,33483,1683
2020-05-11,25,Massachusetts,78462,5108
2020-05-11,26,Michigan,47526,4584
2020-05-11,27,Minnesota,11798,591
2020-05-11,28,Mississippi,9674,435
2020-05-11,29,Missouri,10025,512
2020-05-11,30,Montana,459,16
2020-05-11,31,Nebraska,8575,99
2020-05-11,32,Nevada,6152,312
2020-05-11,33,New Hampshire,3160,133
2020-05-11,34,New Jersey,139945,9310
2020-05-11,35,New Mexico,5069,208
2020-05-11,36,New York,342267,27003
2020-05-11,37,North Carolina,15069,571
2020-05-11,38,North Dakota,1518,36
2020-05-11,69,Northern Mariana Islands,19,2
2020-05-11,39,Ohio,24785,1357
2020-05-11,40,Oklahoma,4613,274
2020-05-11,41,Oregon,3286,130
2020-05-11,42,Pennsylvania,60557,3846
2020-05-11,72,Puerto Rico,2256,113
2020-05-11,44,Rhode Island,11450,430
2020-05-11,45,South Carolina,7792,346
2020-05-11,46,South Dakota,3614,34
2020-05-11,47,Tennessee,15423,248
2020-05-11,48,Texas,40988,1137
2020-05-11,49,Utah,6364,68
2020-05-11,50,Vermont,926,53
2020-05-11,78,Virgin Islands,69,5
2020-05-11,51,Virginia,25070,850
2020-05-11,53,Washington,18172,957
2020-05-11,54,West Virginia,1370,57
2020-05-11,55,Wisconsin,10418,409
2020-05-11,56,Wyoming,669,7
2020-05-12,01,Alabama,10464,435
2020-05-12,02,Alaska,383,8
2020-05-12,04,Arizona,11736,562
2020-05-12,05,Arkansas,4164,95
2020-05-12,06,California,71150,2902
2020-05-12,08,Colorado,20103,1009
2020-05-12,09,Connecticut,34333,3041
2020-05-12,10,Delaware,6741,237
2020-05-12,11,District of Columbia,6485,336
2020-05-12,12,Florida,41915,1778
2020-05-12,13,Georgia,33311,1470
2020-05-12,66,Guam,1121,6
2020-05-12,15,Hawaii,624,17
2020-05-12,16,Idaho,2294,69
2020-05-12,17,Illinois,83168,3617
2020-05-12,18,Indiana,25676,1578
2020-05-12,19,Iowa,12912,289
2020-05-12,20,Kansas,7352,178
2020-05-12,21,Kentucky,7003,333
2020-05-12,22,Louisiana,32116,2347
2020-05-12,23,Maine,1477,65
2020-05-12,24,Maryland,34174,1756
2020-05-12,25,Massachusetts,79332,5141
2020-05-12,26,Michigan,47946,4674
2020-05-12,27,Minnesota,12493,614
2020-05-12,28,Mississippi,9908,457
2020-05-12,29,Missouri,10124,528
2020-05-12,30,Montana,461,16
2020-05-12,31,Nebraska,8732,102
2020-05-12,32,Nevada,6311,321
2020-05-12,33,New Hampshire,3239,142
2020-05-12,34,New Jersey,140743,9508
2020-05-12,35,New Mexico,5212,219
2020-05-12,36,New York,343705,27282
2020-05-12,37,North Carolina,15402,597
2020-05-12,38,North Dakota,1571,38
2020-05-12,69,Northern Mariana Islands,19,2
2020-05-12,39,Ohio,25257,1436
2020-05-12,40,Oklahoma,4731,278
2020-05-12,41,Oregon,3359,130
2020-05-12,42,Pennsylvania,61407,3924
2020-05-12,72,Puerto Rico,2299,114
2020-05-12,44,Rhode Island,11614,444
2020-05-12,45,South Carolina,7927,355
2020-05-12,46,South Dakota,3663,39
2020-05-12,47,Tennessee,15777,264
2020-05-12,48,Texas,42348,1169
2020-05-12,49,Utah,6454,73
2020-05-12,50,Vermont,927,53
2020-05-12,78,Virgin Islands,69,6
2020-05-12,51,Virginia,25800,891
2020-05-12,53,Washington,18382,972
2020-05-12,54,West Virginia,1379,58
2020-05-12,55,Wisconsin,10617,418
2020-05-12,56,Wyoming,675,7
2020-05-13,01,Alabama,10700,450
2020-05-13,02,Alaska,383,8
2020-05-13,04,Arizona,12176,594
2020-05-13,05,Arkansas,4236,97
2020-05-13,06,California,73218,3014
2020-05-13,08,Colorado,20442,1062
2020-05-13,09,Connecticut,34855,3125
2020-05-13,10,Delaware,6952,247
2020-05-13,11,District of Columbia,6584,350
2020-05-13,12,Florida,42394,1826
2020-05-13,13,Georgia,33866,1494
2020-05-13,66,Guam,1121,6
2020-05-13,15,Hawaii,627,17
2020-05-13,16,Idaho,2325,69
2020-05-13,17,Illinois,84874,3815
2020-05-13,18,Indiana,26044,1619
2020-05-13,19,Iowa,13289,306
2020-05-13,20,Kansas,7552,179
2020-05-13,21,Kentucky,7102,334
2020-05-13,22,Louisiana,32728,2381
2020-05-13,23,Maine,1515,66
2020-05-13,24,Maryland,34927,1809
2020-05-13,25,Massachusetts,80497,5315
2020-05-13,26,Michigan,48307,4714
2020-05-13,27,Minnesota,12916,638
2020-05-13,28,Mississippi,10090,465
2020-05-13,29,Missouri,10369,548
2020-05-13,30,Montana,462,16
2020-05-13,31,Nebraska,9072,106
2020-05-13,32,Nevada,6482,331
2020-05-13,33,New Hampshire,3299,150
2020-05-13,34,New Jersey,141560,9702
2020-05-13,35,New Mexico,5364,231
2020-05-13,36,New York,345828,27448
2020-05-13,37,North Carolina,15850,615
2020-05-13,38,North Dakota,1647,40
2020-05-13,69,Northern Mariana Islands,19,2
2020-05-13,39,Ohio,25727,1483
2020-05-13,40,Oklahoma,4852,278
2020-05-13,41,Oregon,3416,134
2020-05-13,42,Pennsylvania,62194,4104
2020-05-13,72,Puerto Rico,2329,115
2020-05-13,44,Rhode Island,11835,462
2020-05-13,45,South Carolina,8030,362
2020-05-13,46,South Dakota,3732,39
2020-05-13,47,Tennessee,16261,271
2020-05-13,48,Texas,43822,1205
2020-05-13,49,Utah,6624,76
2020-05-13,50,Vermont,929,53
2020-05-13,78,Virgin Islands,69,6
2020-05-13,51,Virginia,26746,927
2020-05-13,53,Washington,18492,977
2020-05-13,54,West Virginia,1405,59
2020-05-13,55,Wisconsin,10903,421
2020-05-13,56,Wyoming,688,7
2020-05-14,01,Alabama,11101,473
2020-05-14,02,Alaska,387,8
2020-05-14,04,Arizona,12674,624
2020-05-14,05,Arkansas,4366,98
2020-05-14,06,California,74947,3039
2020-05-14,08,Colorado,20813,1091
2020-05-14,09,Connecticut,35464,3219
2020-05-14,10,Delaware,7223,260
2020-05-14,11,District of Columbia,6736,358
2020-05-14,12,Florida,43202,1874
2020-05-14,13,Georgia,34422,1521
2020-05-14,66,Guam,1121,6
2020-05-14,15,Hawaii,627,17
2020-05-14,16,Idaho,2352,72
2020-05-14,17,Illinois,88081,3945
2020-05-14,18,Indiana,26627,1646
2020-05-14,19,Iowa,13675,318
2020-05-14,20,Kansas,7668,181
2020-05-14,21,Kentucky,7397,341
2020-05-14,22,Louisiana,33555,2417
2020-05-14,23,Maine,1565,69
2020-05-14,24,Maryland,36021,1866
2020-05-14,25,Massachusetts,82182,5482
2020-05-14,26,Michigan,49489,4787
2020-05-14,27,Minnesota,13443,672
2020-05-14,28,Mississippi,10483,480
2020-05-14,29,Missouri,10490,564
2020-05-14,30,Montana,462,16
2020-05-14,31,Nebraska,9411,117
2020-05-14,32,Nevada,6604,339
2020-05-14,33,New Hampshire,3382,151
2020-05-14,34,New Jersey,142704,9946
2020-05-14,35,New Mexico,5503,242
2020-05-14,36,New York,348192,27617
2020-05-14,37,North Carolina,16593,632
2020-05-14,38,North Dakota,1712,40
2020-05-14,69,Northern Mariana Islands,19,2
2020-05-14,39,Ohio,26363,1534
2020-05-14,40,Oklahoma,4962,284
2020-05-14,41,Oregon,3479,137
2020-05-14,42,Pennsylvania,63158,4298
2020-05-14,72,Puerto Rico,2427,117
2020-05-14,44,Rhode Island,12016,468
2020-05-14,45,South Carolina,8189,371
2020-05-14,46,South Dakota,3792,43
2020-05-14,47,Tennessee,16588,284
2020-05-14,48,Texas,45169,1256
2020-05-14,49,Utah,6760,76
2020-05-14,50,Vermont,932,53
2020-05-14,78,Virgin Islands,69,6
2020-05-14,51,Virginia,27813,955
2020-05-14,53,Washington,18861,991
2020-05-14,54,West Virginia,1435,62
2020-05-14,55,Wisconsin,11280,434
2020-05-14,56,Wyoming,701,7
2020-05-15,01,Alabama,11373,483
2020-05-15,02,Alaska,388,8
2020-05-15,04,Arizona,13169,651
2020-05-15,05,Arkansas,4463,98
2020-05-15,06,California,77015,3192
2020-05-15,08,Colorado,21207,1150
2020-05-15,09,Connecticut,36085,3285
2020-05-15,10,Delaware,7373,271
2020-05-15,11,District of Columbia,6871,368
2020-05-15,12,Florida,44130,1916
2020-05-15,13,Georgia,35242,1563
2020-05-15,66,Guam,1123,6
2020-05-15,15,Hawaii,628,17
2020-05-15,16,Idaho,2389,73
2020-05-15,17,Illinois,90528,4075
2020-05-15,18,Indiana,27281,1691
2020-05-15,19,Iowa,14049,336
2020-05-15,20,Kansas,8006,187
2020-05-15,21,Kentucky,7578,343
2020-05-15,22,Louisiana,33903,2448
2020-05-15,23,Maine,1603,69
2020-05-15,24,Maryland,37105,1911
2020-05-15,25,Massachusetts,83421,5592
2020-05-15,26,Michigan,49982,4825
2020-05-15,27,Minnesota,14240,692
2020-05-15,28,Mississippi,10801,493
2020-05-15,29,Missouri,10567,579
2020-05-15,30,Montana,466,16
2020-05-15,31,Nebraska,9766,122
2020-05-15,32,Nevada,6733,345
2020-05-15,33,New Hampshire,3464,159
2020-05-15,34,New Jersey,143905,10138
2020-05-15,35,New Mexico,5662,253
2020-05-15,36,New York,350951,27755
2020-05-15,37,North Carolina,17190,660
2020-05-15,38,North Dakota,1761,42
2020-05-15,69,Northern Mariana Islands,19,2
2020-05-15,39,Ohio,26956,1581
2020-05-15,40,Oklahoma,5086,285
2020-05-15,41,Oregon,3541,137
2020-05-15,42,Pennsylvania,64178,4432
2020-05-15,72,Puerto Rico,2542,122
2020-05-15,44,Rhode Island,12219,479
2020-05-15,45,South Carolina,8407,380
2020-05-15,46,South Dakota,3887,44
2020-05-15,47,Tennessee,16917,288
2020-05-15,48,Texas,46987,1300
2020-05-15,49,Utah,6930,77
2020-05-15,50,Vermont,933,53
2020-05-15,78,Virgin Islands,69,6
2020-05-15,51,Virginia,28672,977
2020-05-15,53,Washington,19131,1008
2020-05-15,54,West Virginia,1448,64
2020-05-15,55,Wisconsin,11854,445
2020-05-15,56,Wyoming,716,7
2020-05-16,01,Alabama,11674,485
2020-05-16,02,Alaska,392,8
2020-05-16,04,Arizona,13631,679
2020-05-16,05,Arkansas,4578,98
2020-05-16,06,California,78933,3254
2020-05-16,08,Colorado,21604,1192
2020-05-16,09,Connecticut,36703,3339
2020-05-16,10,Delaware,7547,286
2020-05-16,11,District of Columbia,7042,375
2020-05-16,12,Florida,44803,1963
2020-05-16,13,Georgia,35655,1573
2020-05-16,66,Guam,1123,6
2020-05-16,15,Hawaii,629,17
2020-05-16,16,Idaho,2419,73
2020-05-16,17,Illinois,92669,4149
2020-05-16,18,Indiana,27919,1741
2020-05-16,19,Iowa,14328,346
2020-05-16,20,Kansas,8059,189
2020-05-16,21,Kentucky,7773,346
2020-05-16,22,Louisiana,34183,2479
2020-05-16,23,Maine,1648,70
2020-05-16,24,Maryland,38083,1957
2020-05-16,25,Massachusetts,84933,5705
2020-05-16,26,Michigan,50416,4880
2020-05-16,27,Minnesota,14969,709
2020-05-16,28,Mississippi,11123,510
2020-05-16,29,Missouri,10794,593
2020-05-16,30,Montana,468,16
2020-05-16,31,Nebraska,10220,129
2020-05-16,32,Nevada,6810,349
2020-05-16,33,New Hampshire,3556,171
2020-05-16,34,New Jersey,145089,10249
2020-05-16,35,New Mexico,5847,259
2020-05-16,36,New York,353136,27953
2020-05-16,37,North Carolina,18009,671
2020-05-16,38,North Dakota,1848,42
2020-05-16,69,Northern Mariana Islands,21,2
2020-05-16,39,Ohio,27476,1610
2020-05-16,40,Oklahoma,5237,288
2020-05-16,41,Oregon,3612,137
