date,state,fips,Cases Key,Cases Value,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,state_name
2020-05-11,IN,18,NYT cases,25134,11,66,2020,19,2020-05-10,May,5,2020-05-01,Indiana
2020-05-11,IN,18,COVID tracking positive tests,24627,11,66,2020,19,2020-05-10,May,5,2020-05-01,Indiana
2020-05-11,KS,20,NYT cases,7161,11,66,2020,19,2020-05-10,May,5,2020-05-01,Kansas
2020-05-11,KS,20,COVID tracking positive tests,7116,11,66,2020,19,2020-05-10,May,5,2020-05-01,Kansas
2020-05-11,KY,21,NYT cases,6710,11,66,2020,19,2020-05-10,May,5,2020-05-01,Kentucky
2020-05-11,KY,21,COVID tracking positive tests,6440,11,66,2020,19,2020-05-10,May,5,2020-05-01,Kentucky
2020-05-11,LA,22,NYT cases,31881,11,65,2020,19,2020-05-10,May,5,2020-05-01,Louisiana
2020-05-11,LA,22,COVID tracking positive tests,31815,11,65,2020,19,2020-05-10,May,5,2020-05-01,Louisiana
2020-05-11,MA,25,NYT cases,78462,11,60,2020,19,2020-05-10,May,5,2020-05-01,Massachusetts
2020-05-11,MA,25,COVID tracking positive tests,78462,11,60,2020,19,2020-05-10,May,5,2020-05-01,Massachusetts
2020-05-11,MD,24,NYT cases,33483,11,67,2020,19,2020-05-10,May,5,2020-05-01,Maryland
2020-05-11,MD,24,COVID tracking positive tests,33373,11,67,2020,19,2020-05-10,May,5,2020-05-01,Maryland
2020-05-11,ME,23,NYT cases,1462,11,65,2020,19,2020-05-10,May,5,2020-05-01,Maine
2020-05-11,ME,23,COVID tracking positive tests,1462,11,65,2020,19,2020-05-10,May,5,2020-05-01,Maine
2020-05-11,MI,26,NYT cases,47526,11,71,2020,19,2020-05-10,May,5,2020-05-01,Michigan
2020-05-11,MI,26,COVID tracking positive tests,54004,11,71,2020,19,2020-05-10,May,5,2020-05-01,Michigan
2020-05-11,MN,27,NYT cases,11798,11,66,2020,19,2020-05-10,May,5,2020-05-01,Minnesota
2020-05-11,MN,27,COVID tracking positive tests,14379,11,66,2020,19,2020-05-10,May,5,2020-05-01,Minnesota
2020-05-11,MO,29,NYT cases,10025,11,65,2020,19,2020-05-10,May,5,2020-05-01,Missouri
2020-05-11,MO,29,COVID tracking positive tests,9918,11,65,2020,19,2020-05-10,May,5,2020-05-01,Missouri
2020-05-11,MS,28,NYT cases,9674,11,65,2020,19,2020-05-10,May,5,2020-05-01,Mississippi
2020-05-11,MS,28,COVID tracking positive tests,9674,11,65,2020,19,2020-05-10,May,5,2020-05-01,Mississippi
2020-05-11,MT,30,NYT cases,459,11,65,2020,19,2020-05-10,May,5,2020-05-01,Montana
2020-05-11,MT,30,COVID tracking positive tests,459,11,65,2020,19,2020-05-10,May,5,2020-05-01,Montana
2020-05-11,NC,37,NYT cases,15069,11,68,2020,19,2020-05-10,May,5,2020-05-01,North Carolina
2020-05-11,NC,37,COVID tracking positive tests,15045,11,68,2020,19,2020-05-10,May,5,2020-05-01,North Carolina
2020-05-11,ND,38,NYT cases,1518,11,65,2020,19,2020-05-10,May,5,2020-05-01,North Dakota
2020-05-11,ND,38,COVID tracking positive tests,1518,11,65,2020,19,2020-05-10,May,5,2020-05-01,North Dakota
2020-05-11,NE,31,NYT cases,8575,11,67,2020,19,2020-05-10,May,5,2020-05-01,Nebraska
2020-05-11,NE,31,COVID tracking positive tests,8315,11,67,2020,19,2020-05-10,May,5,2020-05-01,Nebraska
2020-05-11,NH,33,NYT cases,3160,11,68,2020,19,2020-05-10,May,5,2020-05-01,New Hampshire
2020-05-11,NH,33,COVID tracking positive tests,3160,11,68,2020,19,2020-05-10,May,5,2020-05-01,New Hampshire
2020-05-11,NJ,34,NYT cases,139945,11,67,2020,19,2020-05-10,May,5,2020-05-01,New Jersey
2020-05-11,NJ,34,COVID tracking positive tests,139945,11,67,2020,19,2020-05-10,May,5,2020-05-01,New Jersey
2020-05-11,NM,35,NYT cases,5069,11,66,2020,19,2020-05-10,May,5,2020-05-01,New Mexico
2020-05-11,NM,35,COVID tracking positive tests,4863,11,66,2020,19,2020-05-10,May,5,2020-05-01,New Mexico
2020-05-11,NV,32,NYT cases,6152,11,67,2020,19,2020-05-10,May,5,2020-05-01,Nevada
2020-05-11,NV,32,COVID tracking positive tests,6152,11,67,2020,19,2020-05-10,May,5,2020-05-01,Nevada
2020-05-11,NY,36,NYT cases,342267,11,68,2020,19,2020-05-10,May,5,2020-05-01,New York
2020-05-11,NY,36,COVID tracking positive tests,337055,11,68,2020,19,2020-05-10,May,5,2020-05-01,New York
2020-05-11,OH,39,NYT cases,24785,11,67,2020,19,2020-05-10,May,5,2020-05-01,Ohio
2020-05-11,OH,39,COVID tracking positive tests,24777,11,67,2020,19,2020-05-10,May,5,2020-05-01,Ohio
2020-05-11,OK,40,NYT cases,4613,11,65,2020,19,2020-05-10,May,5,2020-05-01,Oklahoma
2020-05-11,OK,40,COVID tracking positive tests,4613,11,65,2020,19,2020-05-10,May,5,2020-05-01,Oklahoma
2020-05-11,OR,41,NYT cases,3286,11,68,2020,19,2020-05-10,May,5,2020-05-01,Oregon
2020-05-11,OR,41,COVID tracking positive tests,3286,11,68,2020,19,2020-05-10,May,5,2020-05-01,Oregon
2020-05-11,PA,42,NYT cases,60557,11,66,2020,19,2020-05-10,May,5,2020-05-01,Pennsylvania
2020-05-11,PA,42,COVID tracking positive tests,57154,11,66,2020,19,2020-05-10,May,5,2020-05-01,Pennsylvania
2020-05-11,RI,44,NYT cases,11450,11,71,2020,19,2020-05-10,May,5,2020-05-01,Rhode Island
2020-05-11,RI,44,COVID tracking positive tests,11788,11,71,2020,19,2020-05-10,May,5,2020-05-01,Rhode Island
2020-05-11,SC,45,NYT cases,7792,11,68,2020,19,2020-05-10,May,5,2020-05-01,South Carolina
2020-05-11,SC,45,COVID tracking positive tests,7653,11,68,2020,19,2020-05-10,May,5,2020-05-01,South Carolina
2020-05-11,SD,46,NYT cases,3614,11,65,2020,19,2020-05-10,May,5,2020-05-01,South Dakota
2020-05-11,SD,46,COVID tracking positive tests,3614,11,65,2020,19,2020-05-10,May,5,2020-05-01,South Dakota
2020-05-11,TN,47,NYT cases,15423,11,67,2020,19,2020-05-10,May,5,2020-05-01,Tennessee
2020-05-11,TN,47,COVID tracking positive tests,15544,11,67,2020,19,2020-05-10,May,5,2020-05-01,Tennessee
2020-05-11,TX,48,NYT cases,40988,11,68,2020,19,2020-05-10,May,5,2020-05-01,Texas
2020-05-11,TX,48,COVID tracking positive tests,39869,11,68,2020,19,2020-05-10,May,5,2020-05-01,Texas
2020-05-11,UT,49,NYT cases,6364,11,65,2020,19,2020-05-10,May,5,2020-05-01,Utah
2020-05-11,UT,49,COVID tracking positive tests,6362,11,65,2020,19,2020-05-10,May,5,2020-05-01,Utah
2020-05-11,VA,51,NYT cases,25070,11,67,2020,19,2020-05-10,May,5,2020-05-01,Virginia
2020-05-11,VA,51,COVID tracking positive tests,25070,11,67,2020,19,2020-05-10,May,5,2020-05-01,Virginia
2020-05-11,VT,50,NYT cases,926,11,66,2020,19,2020-05-10,May,5,2020-05-01,Vermont
2020-05-11,VT,50,COVID tracking positive tests,927,11,66,2020,19,2020-05-10,May,5,2020-05-01,Vermont
2020-05-11,WA,53,NYT cases,18172,11,110,2020,19,2020-05-10,May,5,2020-05-01,Washington
2020-05-11,WA,53,COVID tracking positive tests,18741,11,110,2020,19,2020-05-10,May,5,2020-05-01,Washington
2020-05-11,WI,55,NYT cases,10418,11,68,2020,19,2020-05-10,May,5,2020-05-01,Wisconsin
2020-05-11,WI,55,COVID tracking positive tests,11920,11,68,2020,19,2020-05-10,May,5,2020-05-01,Wisconsin
2020-05-11,WV,54,NYT cases,1370,11,66,2020,19,2020-05-10,May,5,2020-05-01,West Virginia
2020-05-11,WV,54,COVID tracking positive tests,1366,11,66,2020,19,2020-05-10,May,5,2020-05-01,West Virginia
2020-05-11,WY,56,NYT cases,669,11,65,2020,19,2020-05-10,May,5,2020-05-01,Wyoming
2020-05-11,WY,56,COVID tracking positive tests,662,11,65,2020,19,2020-05-10,May,5,2020-05-01,Wyoming
2020-05-10,AK,02,NYT cases,378,10,65,2020,19,2020-05-10,May,5,2020-05-01,Alaska
2020-05-10,AK,02,COVID tracking positive tests,379,10,65,2020,19,2020-05-10,May,5,2020-05-01,Alaska
2020-05-10,AL,01,NYT cases,9889,10,64,2020,19,2020-05-10,May,5,2020-05-01,Alabama
2020-05-10,AL,01,COVID tracking positive tests,9777,10,64,2020,19,2020-05-10,May,5,2020-05-01,Alabama
2020-05-10,AR,05,NYT cases,4012,10,65,2020,19,2020-05-10,May,5,2020-05-01,Arkansas
2020-05-10,AR,05,COVID tracking positive tests,3747,10,65,2020,19,2020-05-10,May,5,2020-05-01,Arkansas
2020-05-10,AZ,04,NYT cases,11119,10,67,2020,19,2020-05-10,May,5,2020-05-01,Arizona
2020-05-10,AZ,04,COVID tracking positive tests,11119,10,67,2020,19,2020-05-10,May,5,2020-05-01,Arizona
2020-05-10,CA,06,NYT cases,68051,10,67,2020,19,2020-05-10,May,5,2020-05-01,California
2020-05-10,CA,06,COVID tracking positive tests,66680,10,67,2020,19,2020-05-10,May,5,2020-05-01,California
2020-05-10,CO,08,NYT cases,19595,10,66,2020,19,2020-05-10,May,5,2020-05-01,Colorado
2020-05-10,CO,08,COVID tracking positive tests,19703,10,66,2020,19,2020-05-10,May,5,2020-05-01,Colorado
2020-05-10,CT,09,NYT cases,33554,10,64,2020,19,2020-05-10,May,5,2020-05-01,Connecticut
2020-05-10,CT,09,COVID tracking positive tests,33554,10,64,2020,19,2020-05-10,May,5,2020-05-01,Connecticut
2020-05-10,DC,11,NYT cases,6272,10,66,2020,19,2020-05-10,May,5,2020-05-01,District of Columbia
2020-05-10,DC,11,COVID tracking positive tests,6272,10,66,2020,19,2020-05-10,May,5,2020-05-01,District of Columbia
2020-05-10,DE,10,NYT cases,6447,10,65,2020,19,2020-05-10,May,5,2020-05-01,Delaware
2020-05-10,DE,10,COVID tracking positive tests,6447,10,65,2020,19,2020-05-10,May,5,2020-05-01,Delaware
2020-05-10,FL,12,NYT cases,40588,10,67,2020,19,2020-05-10,May,5,2020-05-01,Florida
2020-05-10,FL,12,COVID tracking positive tests,40596,10,67,2020,19,2020-05-10,May,5,2020-05-01,Florida
2020-05-10,GA,13,NYT cases,32267,10,67,2020,19,2020-05-10,May,5,2020-05-01,Georgia
2020-05-10,GA,13,COVID tracking positive tests,33441,10,67,2020,19,2020-05-10,May,5,2020-05-01,Georgia
2020-05-10,HI,15,NYT cases,621,10,64,2020,19,2020-05-10,May,5,2020-05-01,Hawaii
2020-05-10,HI,15,COVID tracking positive tests,631,10,64,2020,19,2020-05-10,May,5,2020-05-01,Hawaii
2020-05-10,IA,19,NYT cases,11959,10,65,2020,19,2020-05-10,May,5,2020-05-01,Iowa
2020-05-10,IA,19,COVID tracking positive tests,11959,10,65,2020,19,2020-05-10,May,5,2020-05-01,Iowa
2020-05-10,ID,16,NYT cases,2232,10,64,2020,19,2020-05-10,May,5,2020-05-01,Idaho
2020-05-10,ID,16,COVID tracking positive tests,2230,10,64,2020,19,2020-05-10,May,5,2020-05-01,Idaho
2020-05-10,IL,17,NYT cases,77662,10,67,2020,19,2020-05-10,May,5,2020-05-01,Illinois
2020-05-10,IL,17,COVID tracking positive tests,77741,10,67,2020,19,2020-05-10,May,5,2020-05-01,Illinois
2020-05-10,IN,18,NYT cases,24633,10,65,2020,19,2020-05-10,May,5,2020-05-01,Indiana
2020-05-10,IN,18,COVID tracking positive tests,24126,10,65,2020,19,2020-05-10,May,5,2020-05-01,Indiana
2020-05-10,KS,20,NYT cases,7045,10,65,2020,19,2020-05-10,May,5,2020-05-01,Kansas
2020-05-10,KS,20,COVID tracking positive tests,6948,10,65,2020,19,2020-05-10,May,5,2020-05-01,Kansas
2020-05-10,KY,21,NYT cases,6486,10,65,2020,19,2020-05-10,May,5,2020-05-01,Kentucky
2020-05-10,KY,21,COVID tracking positive tests,6440,10,65,2020,19,2020-05-10,May,5,2020-05-01,Kentucky
2020-05-10,LA,22,NYT cases,31673,10,64,2020,19,2020-05-10,May,5,2020-05-01,Louisiana
2020-05-10,LA,22,COVID tracking positive tests,31600,10,64,2020,19,2020-05-10,May,5,2020-05-01,Louisiana
2020-05-10,MA,25,NYT cases,77793,10,59,2020,19,2020-05-10,May,5,2020-05-01,Massachusetts
2020-05-10,MA,25,COVID tracking positive tests,77793,10,59,2020,19,2020-05-10,May,5,2020-05-01,Massachusetts
2020-05-10,MD,24,NYT cases,32693,10,66,2020,19,2020-05-10,May,5,2020-05-01,Maryland
2020-05-10,MD,24,COVID tracking positive tests,32587,10,66,2020,19,2020-05-10,May,5,2020-05-01,Maryland
2020-05-10,ME,23,NYT cases,1436,10,64,2020,19,2020-05-10,May,5,2020-05-01,Maine
2020-05-10,ME,23,COVID tracking positive tests,1436,10,64,2020,19,2020-05-10,May,5,2020-05-01,Maine
2020-05-10,MI,26,NYT cases,47116,10,70,2020,19,2020-05-10,May,5,2020-05-01,Michigan
2020-05-10,MI,26,COVID tracking positive tests,53033,10,70,2020,19,2020-05-10,May,5,2020-05-01,Michigan
2020-05-10,MN,27,NYT cases,11270,10,65,2020,19,2020-05-10,May,5,2020-05-01,Minnesota
2020-05-10,MN,27,COVID tracking positive tests,13552,10,65,2020,19,2020-05-10,May,5,2020-05-01,Minnesota
2020-05-10,MO,29,NYT cases,9906,10,64,2020,19,2020-05-10,May,5,2020-05-01,Missouri
2020-05-10,MO,29,COVID tracking positive tests,9844,10,64,2020,19,2020-05-10,May,5,2020-05-01,Missouri
2020-05-10,MS,28,NYT cases,9501,10,64,2020,19,2020-05-10,May,5,2020-05-01,Mississippi
2020-05-10,MS,28,COVID tracking positive tests,9501,10,64,2020,19,2020-05-10,May,5,2020-05-01,Mississippi
2020-05-10,MT,30,NYT cases,458,10,64,2020,19,2020-05-10,May,5,2020-05-01,Montana
2020-05-10,MT,30,COVID tracking positive tests,458,10,64,2020,19,2020-05-10,May,5,2020-05-01,Montana
2020-05-10,NC,37,NYT cases,14783,10,67,2020,19,2020-05-10,May,5,2020-05-01,North Carolina
2020-05-10,NC,37,COVID tracking positive tests,14764,10,67,2020,19,2020-05-10,May,5,2020-05-01,North Carolina
2020-05-10,ND,38,NYT cases,1491,10,64,2020,19,2020-05-10,May,5,2020-05-01,North Dakota
2020-05-10,ND,38,COVID tracking positive tests,1491,10,64,2020,19,2020-05-10,May,5,2020-05-01,North Dakota
2020-05-10,NE,31,NYT cases,8328,10,66,2020,19,2020-05-10,May,5,2020-05-01,Nebraska
2020-05-10,NE,31,COVID tracking positive tests,8234,10,66,2020,19,2020-05-10,May,5,2020-05-01,Nebraska
2020-05-10,NH,33,NYT cases,3071,10,67,2020,19,2020-05-10,May,5,2020-05-01,New Hampshire
2020-05-10,NH,33,COVID tracking positive tests,3011,10,67,2020,19,2020-05-10,May,5,2020-05-01,New Hampshire
2020-05-10,NJ,34,NYT cases,138532,10,66,2020,19,2020-05-10,May,5,2020-05-01,New Jersey
2020-05-10,NJ,34,COVID tracking positive tests,138532,10,66,2020,19,2020-05-10,May,5,2020-05-01,New Jersey
2020-05-10,NM,35,NYT cases,4863,10,65,2020,19,2020-05-10,May,5,2020-05-01,New Mexico
2020-05-10,NM,35,COVID tracking positive tests,4778,10,65,2020,19,2020-05-10,May,5,2020-05-01,New Mexico
2020-05-10,NV,32,NYT cases,6120,10,66,2020,19,2020-05-10,May,5,2020-05-01,Nevada
2020-05-10,NV,32,COVID tracking positive tests,6098,10,66,2020,19,2020-05-10,May,5,2020-05-01,Nevada
2020-05-10,NY,36,NYT cases,340657,10,67,2020,19,2020-05-10,May,5,2020-05-01,New York
2020-05-10,NY,36,COVID tracking positive tests,335395,10,67,2020,19,2020-05-10,May,5,2020-05-01,New York
2020-05-10,OH,39,NYT cases,24086,10,66,2020,19,2020-05-10,May,5,2020-05-01,Ohio
2020-05-10,OH,39,COVID tracking positive tests,24081,10,66,2020,19,2020-05-10,May,5,2020-05-01,Ohio
2020-05-10,OK,40,NYT cases,4589,10,64,2020,19,2020-05-10,May,5,2020-05-01,Oklahoma
2020-05-10,OK,40,COVID tracking positive tests,4589,10,64,2020,19,2020-05-10,May,5,2020-05-01,Oklahoma
2020-05-10,OR,41,NYT cases,3228,10,67,2020,19,2020-05-10,May,5,2020-05-01,Oregon
2020-05-10,OR,41,COVID tracking positive tests,3228,10,67,2020,19,2020-05-10,May,5,2020-05-01,Oregon
2020-05-10,PA,42,NYT cases,60037,10,65,2020,19,2020-05-10,May,5,2020-05-01,Pennsylvania
2020-05-10,PA,42,COVID tracking positive tests,56611,10,65,2020,19,2020-05-10,May,5,2020-05-01,Pennsylvania
2020-05-10,RI,44,NYT cases,11274,10,70,2020,19,2020-05-10,May,5,2020-05-01,Rhode Island
2020-05-10,RI,44,COVID tracking positive tests,11613,10,70,2020,19,2020-05-10,May,5,2020-05-01,Rhode Island
2020-05-10,SC,45,NYT cases,7653,10,67,2020,19,2020-05-10,May,5,2020-05-01,South Carolina
2020-05-10,SC,45,COVID tracking positive tests,7653,10,67,2020,19,2020-05-10,May,5,2020-05-01,South Carolina
2020-05-10,SD,46,NYT cases,3517,10,64,2020,19,2020-05-10,May,5,2020-05-01,South Dakota
2020-05-10,SD,46,COVID tracking positive tests,3517,10,64,2020,19,2020-05-10,May,5,2020-05-01,South Dakota
2020-05-10,TN,47,NYT cases,15060,10,66,2020,19,2020-05-10,May,5,2020-05-01,Tennessee
2020-05-10,TN,47,COVID tracking positive tests,14985,10,66,2020,19,2020-05-10,May,5,2020-05-01,Tennessee
2020-05-10,TX,48,NYT cases,40037,10,67,2020,19,2020-05-10,May,5,2020-05-01,Texas
2020-05-10,TX,48,COVID tracking positive tests,38869,10,67,2020,19,2020-05-10,May,5,2020-05-01,Texas
2020-05-10,UT,49,NYT cases,6251,10,64,2020,19,2020-05-10,May,5,2020-05-01,Utah
2020-05-10,UT,49,COVID tracking positive tests,6251,10,64,2020,19,2020-05-10,May,5,2020-05-01,Utah
2020-05-10,VA,51,NYT cases,24081,10,66,2020,19,2020-05-10,May,5,2020-05-01,Virginia
2020-05-10,VA,51,COVID tracking positive tests,24081,10,66,2020,19,2020-05-10,May,5,2020-05-01,Virginia
2020-05-10,VT,50,NYT cases,926,10,65,2020,19,2020-05-10,May,5,2020-05-01,Vermont
2020-05-10,VT,50,COVID tracking positive tests,926,10,65,2020,19,2020-05-10,May,5,2020-05-01,Vermont
2020-05-10,WA,53,NYT cases,17781,10,109,2020,19,2020-05-10,May,5,2020-05-01,Washington
2020-05-10,WA,53,COVID tracking positive tests,18449,10,109,2020,19,2020-05-10,May,5,2020-05-01,Washington
2020-05-10,WI,55,NYT cases,10219,10,67,2020,19,2020-05-10,May,5,2020-05-01,Wisconsin
2020-05-10,WI,55,COVID tracking positive tests,11694,10,67,2020,19,2020-05-10,May,5,2020-05-01,Wisconsin
2020-05-10,WV,54,NYT cases,1363,10,65,2020,19,2020-05-10,May,5,2020-05-01,West Virginia
2020-05-10,WV,54,COVID tracking positive tests,1360,10,65,2020,19,2020-05-10,May,5,2020-05-01,West Virginia
2020-05-10,WY,56,NYT cases,662,10,64,2020,19,2020-05-10,May,5,2020-05-01,Wyoming
2020-05-10,WY,56,COVID tracking positive tests,661,10,64,2020,19,2020-05-10,May,5,2020-05-01,Wyoming
2020-05-09,AK,02,NYT cases,377,9,64,2020,19,2020-05-03,May,5,2020-05-01,Alaska
2020-05-09,AK,02,COVID tracking positive tests,378,9,64,2020,19,2020-05-03,May,5,2020-05-01,Alaska
2020-05-09,AL,01,NYT cases,9668,9,63,2020,19,2020-05-03,May,5,2020-05-01,Alabama
2020-05-09,AL,01,COVID tracking positive tests,9567,9,63,2020,19,2020-05-03,May,5,2020-05-01,Alabama
2020-05-09,AR,05,NYT cases,3747,9,64,2020,19,2020-05-03,May,5,2020-05-01,Arkansas
2020-05-09,AR,05,COVID tracking positive tests,3747,9,64,2020,19,2020-05-03,May,5,2020-05-01,Arkansas
2020-05-09,AZ,04,NYT cases,10960,9,66,2020,19,2020-05-03,May,5,2020-05-01,Arizona
2020-05-09,AZ,04,COVID tracking positive tests,10960,9,66,2020,19,2020-05-03,May,5,2020-05-01,Arizona
2020-05-09,CA,06,NYT cases,66824,9,66,2020,19,2020-05-03,May,5,2020-05-01,California
2020-05-09,CA,06,COVID tracking positive tests,64561,9,66,2020,19,2020-05-03,May,5,2020-05-01,California
2020-05-09,CO,08,NYT cases,19267,9,65,2020,19,2020-05-03,May,5,2020-05-01,Colorado
2020-05-09,CO,08,COVID tracking positive tests,18827,9,65,2020,19,2020-05-03,May,5,2020-05-01,Colorado
2020-05-09,CT,09,NYT cases,32984,9,63,2020,19,2020-05-03,May,5,2020-05-01,Connecticut
2020-05-09,CT,09,COVID tracking positive tests,32984,9,63,2020,19,2020-05-03,May,5,2020-05-01,Connecticut
2020-05-09,DC,11,NYT cases,6102,9,65,2020,19,2020-05-03,May,5,2020-05-01,District of Columbia
2020-05-09,DC,11,COVID tracking positive tests,6102,9,65,2020,19,2020-05-03,May,5,2020-05-01,District of Columbia
2020-05-09,DE,10,NYT cases,6277,9,64,2020,19,2020-05-03,May,5,2020-05-01,Delaware
2020-05-09,DE,10,COVID tracking positive tests,6277,9,64,2020,19,2020-05-03,May,5,2020-05-01,Delaware
2020-05-09,FL,12,NYT cases,39993,9,66,2020,19,2020-05-03,May,5,2020-05-01,Florida
2020-05-09,FL,12,COVID tracking positive tests,40001,9,66,2020,19,2020-05-03,May,5,2020-05-01,Florida
2020-05-09,GA,13,NYT cases,31481,9,66,2020,19,2020-05-03,May,5,2020-05-01,Georgia
2020-05-09,GA,13,COVID tracking positive tests,32532,9,66,2020,19,2020-05-03,May,5,2020-05-01,Georgia
2020-05-09,HI,15,NYT cases,620,9,63,2020,19,2020-05-03,May,5,2020-05-01,Hawaii
2020-05-09,HI,15,COVID tracking positive tests,629,9,63,2020,19,2020-05-03,May,5,2020-05-01,Hawaii
2020-05-09,IA,19,NYT cases,11671,9,64,2020,19,2020-05-03,May,5,2020-05-01,Iowa
2020-05-09,IA,19,COVID tracking positive tests,11671,9,64,2020,19,2020-05-03,May,5,2020-05-01,Iowa
2020-05-09,ID,16,NYT cases,2230,9,63,2020,19,2020-05-03,May,5,2020-05-01,Idaho
2020-05-09,ID,16,COVID tracking positive tests,2205,9,63,2020,19,2020-05-03,May,5,2020-05-01,Idaho
2020-05-09,IL,17,NYT cases,76008,9,66,2020,19,2020-05-03,May,5,2020-05-01,Illinois
2020-05-09,IL,17,COVID tracking positive tests,76085,9,66,2020,19,2020-05-03,May,5,2020-05-01,Illinois
2020-05-09,IN,18,NYT cases,24239,9,64,2020,19,2020-05-03,May,5,2020-05-01,Indiana
2020-05-09,IN,18,COVID tracking positive tests,23732,9,64,2020,19,2020-05-03,May,5,2020-05-01,Indiana
2020-05-09,KS,20,NYT cases,6923,9,64,2020,19,2020-05-03,May,5,2020-05-01,Kansas
2020-05-09,KS,20,COVID tracking positive tests,6751,9,64,2020,19,2020-05-03,May,5,2020-05-01,Kansas
2020-05-09,KY,21,NYT cases,6469,9,64,2020,19,2020-05-03,May,5,2020-05-01,Kentucky
2020-05-09,KY,21,COVID tracking positive tests,6288,9,64,2020,19,2020-05-03,May,5,2020-05-01,Kentucky
2020-05-09,LA,22,NYT cases,31490,9,63,2020,19,2020-05-03,May,5,2020-05-01,Louisiana
2020-05-09,LA,22,COVID tracking positive tests,31417,9,63,2020,19,2020-05-03,May,5,2020-05-01,Louisiana
2020-05-09,MA,25,NYT cases,76743,9,58,2020,19,2020-05-03,May,5,2020-05-01,Massachusetts
2020-05-09,MA,25,COVID tracking positive tests,76743,9,58,2020,19,2020-05-03,May,5,2020-05-01,Massachusetts
2020-05-09,MD,24,NYT cases,31638,9,65,2020,19,2020-05-03,May,5,2020-05-01,Maryland
2020-05-09,MD,24,COVID tracking positive tests,31534,9,65,2020,19,2020-05-03,May,5,2020-05-01,Maryland
2020-05-09,ME,23,NYT cases,1408,9,63,2020,19,2020-05-03,May,5,2020-05-01,Maine
2020-05-09,ME,23,COVID tracking positive tests,1408,9,63,2020,19,2020-05-03,May,5,2020-05-01,Maine
2020-05-09,MI,26,NYT cases,46735,9,69,2020,19,2020-05-03,May,5,2020-05-01,Michigan
2020-05-09,MI,26,COVID tracking positive tests,52732,9,69,2020,19,2020-05-03,May,5,2020-05-01,Michigan
2020-05-09,MN,27,NYT cases,10789,9,64,2020,19,2020-05-03,May,5,2020-05-01,Minnesota
2020-05-09,MN,27,COVID tracking positive tests,13321,9,64,2020,19,2020-05-03,May,5,2020-05-01,Minnesota
2020-05-09,MO,29,NYT cases,9737,9,63,2020,19,2020-05-03,May,5,2020-05-01,Missouri
2020-05-09,MO,29,COVID tracking positive tests,9666,9,63,2020,19,2020-05-03,May,5,2020-05-01,Missouri
2020-05-09,MS,28,NYT cases,9378,9,63,2020,19,2020-05-03,May,5,2020-05-01,Mississippi
2020-05-09,MS,28,COVID tracking positive tests,9378,9,63,2020,19,2020-05-03,May,5,2020-05-01,Mississippi
2020-05-09,MT,30,NYT cases,458,9,63,2020,19,2020-05-03,May,5,2020-05-01,Montana
2020-05-09,MT,30,COVID tracking positive tests,458,9,63,2020,19,2020-05-03,May,5,2020-05-01,Montana
2020-05-09,NC,37,NYT cases,14387,9,66,2020,19,2020-05-03,May,5,2020-05-01,North Carolina
2020-05-09,NC,37,COVID tracking positive tests,14360,9,66,2020,19,2020-05-03,May,5,2020-05-01,North Carolina
2020-05-09,ND,38,NYT cases,1464,9,63,2020,19,2020-05-03,May,5,2020-05-01,North Dakota
2020-05-09,ND,38,COVID tracking positive tests,1464,9,63,2020,19,2020-05-03,May,5,2020-05-01,North Dakota
2020-05-09,NE,31,NYT cases,8233,9,65,2020,19,2020-05-03,May,5,2020-05-01,Nebraska
2020-05-09,NE,31,COVID tracking positive tests,7831,9,65,2020,19,2020-05-03,May,5,2020-05-01,Nebraska
2020-05-09,NH,33,NYT cases,3011,9,66,2020,19,2020-05-03,May,5,2020-05-01,New Hampshire
2020-05-09,NH,33,COVID tracking positive tests,2947,9,66,2020,19,2020-05-03,May,5,2020-05-01,New Hampshire
2020-05-09,NJ,34,NYT cases,137085,9,65,2020,19,2020-05-03,May,5,2020-05-01,New Jersey
2020-05-09,NJ,34,COVID tracking positive tests,137085,9,65,2020,19,2020-05-03,May,5,2020-05-01,New Jersey
2020-05-09,NM,35,NYT cases,4778,9,64,2020,19,2020-05-03,May,5,2020-05-01,New Mexico
2020-05-09,NM,35,COVID tracking positive tests,4673,9,64,2020,19,2020-05-03,May,5,2020-05-01,New Mexico
2020-05-09,NV,32,NYT cases,6046,9,65,2020,19,2020-05-03,May,5,2020-05-01,Nevada
2020-05-09,NV,32,COVID tracking positive tests,6028,9,65,2020,19,2020-05-03,May,5,2020-05-01,Nevada
2020-05-09,NY,36,NYT cases,338519,9,66,2020,19,2020-05-03,May,5,2020-05-01,New York
2020-05-09,NY,36,COVID tracking positive tests,333122,9,66,2020,19,2020-05-03,May,5,2020-05-01,New York
2020-05-09,OH,39,NYT cases,23697,9,65,2020,19,2020-05-03,May,5,2020-05-01,Ohio
2020-05-09,OH,39,COVID tracking positive tests,23697,9,65,2020,19,2020-05-03,May,5,2020-05-01,Ohio
2020-05-09,OK,40,NYT cases,4490,9,63,2020,19,2020-05-03,May,5,2020-05-01,Oklahoma
2020-05-09,OK,40,COVID tracking positive tests,4490,9,63,2020,19,2020-05-03,May,5,2020-05-01,Oklahoma
2020-05-09,OR,41,NYT cases,3160,9,66,2020,19,2020-05-03,May,5,2020-05-01,Oregon
